PersonId,KnowHowId,KnowHow,Category,Subcategory,
1017,11692,Barcode,Technologies,Other,
1017,11693,Text- und Grafik-Displays,Technologies,Other,
1017,11694,PDA,Technologies,Other,
1017,11695,DataMatrix-Reader,Technologies,Other,
1017,10894,RFID ,Technologies,Other,
1017,7353,Orcad Capture,Technologies,Other,
1017,7009,ASP.NET,Technologies,Packages,
1017,7027,TCP/IP (Protocol Analysis) ,Technologies,Networks/Protocols,
1017,6658,Android OS,Technologies,Operating Systems,
1017,5753,.NET Framework,Technologies,Tools,
1017,5784,RFID,Other,NULL,
1017,4655,Android,Technologies,Operating Systems,
1017,4249,GSM,Technologies,Networks/Protocols,
1017,4251,UMTS,Technologies,Networks/Protocols,
1017,4362,SNMP,Technologies,Networks/Protocols,
1017,4359,POP,Technologies,Networks/Protocols,
1017,4438,MS SQL Server 2008 R2,Technologies,Databases,
1017,4897,Java EE,Technologies,Programming languages,
1017,5088,Kanban,Methods/Processes,NULL,
1017,5097,ASP.NET 4.0,Technologies,Packages,
1017,5377,Agile methods,Methods/Processes,NULL,
1017,3505,AJAX,Technologies,Packages,
1017,3513,Silverlight,Technologies,Packages,
1017,3494,WebServices,Technologies,Packages,
1017,3480,WPF,Technologies,Packages,
1017,3481,WinForms,Technologies,Packages,
1017,3478,WCF,Technologies,Packages,
1017,3608,MySQL,Technologies,Databases,
1017,3516,ASP.NET AJAX,Technologies,Packages,
1017,3523,Silverlight 4.0,Technologies,Packages,
1017,3514,.NET Compact Framework,Technologies,Packages,
1017,3274,LISP,Technologies,Programming languages,
1017,3310,CSS,Technologies,Programming languages,
1017,3263,SQL,Technologies,Programming languages,
1017,3267,JavaScript,Technologies,Programming languages,
1017,3260,Java,Technologies,Programming languages,
1017,3252,HTML,Technologies,Programming languages,
1017,3253,XML,Technologies,Programming languages,
1017,3700,Eclipse,Technologies,Tools,
1017,3737,.NET,Technologies,Packages,
1017,3614,MS SQL Server,Technologies,Databases,
1017,3686,Subversion (SVN),Technologies,Tools,
1017,4042,Atlassian JIRA,Technologies,Tools,
1017,4186,Git,Technologies,Tools,
1017,4233,TCP/IP,Technologies,Networks/Protocols,
1017,4234,UDP,Technologies,Networks/Protocols,
1017,4236,SMTP,Technologies,Networks/Protocols,
1017,598,Embedded Systems,Methods/Processes,NULL,
1017,3140,Windows CE,Technologies,Operating Systems,
1017,3248,C++,Technologies,Programming languages,
1017,3250,C,Technologies,Programming languages,
1017,3107,MS Windows,Technologies,Operating Systems,
1017,2882,Confluence,Technologies,Tools,
1017,2742,OPC,Technologies,Other,
1017,2763,ZigBee,Technologies,Other,
1017,2835,Microchip PIC24,Technologies,Other,
1017,2884,Bluetooth,Technologies,Networks/Protocols,
1017,2954,UMTS - Architecture,Technologies,Other,
1017,2721,USB,Technologies,Other,
1017,2709,.NET Compact Framework 3.5,Technologies,Packages,
1017,2682,WinForms / DevExpress Controls,Technologies,Other,
1017,2535,OPC-Server,Technologies,Other,
1017,2327,Enterprise Architect,Technologies,Tools,
1017,2433,Webservices and IIS,Technologies,Other,
1017,2210,SQL Server 2005 Reporting Services (SSRS),Technologies,Databases,
1017,1996,Orcad,Technologies,Other,
1017,2006,MS Visual C++,Technologies,Programming languages,
1017,2281,UML,Methods/Processes,NULL,
1018,2370,CRM,Technologies,Tools,
1018,2706,Sensorik,Technologies,Other,
1018,1271,Business Development und Portfolio-Management,Methods/Processes,NULL,
1018,1378,Business Process Modeling,Methods/Processes,NULL,
1018,2962,Altium Designer,Technologies,Tools,
1018,3107,MS Windows,Technologies,Operating Systems,
1018,3104,MS-DOS,Technologies,Operating Systems,
1018,271,Experience level Department and as a member of the Executive Board,Functions,NULL,
1018,280,Project Lead,Functions,NULL,
1018,107,Public transport,Industries,NULL,
1018,85,Transport,Industries,NULL,
1018,1015,Team leading,Methods/Processes,NULL,
1018,945,"Development of electronic components (sensors, power supply)",Methods/Processes,NULL,
1018,1074,Strategic planning,Methods/Processes,NULL,
1018,698,Project management,Methods/Processes,NULL,
1018,731,Scrum,Methods/Processes,NULL,
1018,765,Change Management,Methods/Processes,NULL,
1018,4212,Pro/E,Technologies,Tools,
1018,3910,Eagle,Technologies,Tools,
1018,3812,Lotus Notes,Technologies,Tools,
1018,3731,MS Office,Technologies,Tools,
1018,3271,MS Project,Technologies,Tools,
1018,5229,Hardware Developer,Functions,NULL,
1018,5013,Product Owner,Methods/Processes,NULL,
1018,4526,Railbound transportation,Industries,NULL,
1018,8361,Sensor & measuring technology,Industries,NULL,
1018,8211,Building Technologies,Industries,NULL,
1018,8748,CATIA,Technologies,Other,
1018,8806,Transport & Logistik,Industries,NULL,
1018,9172,Produktmanager,Functions,NULL,
1018,10610,Produktmanagement,Methods/Processes,NULL,
1018,11838,Mautsysteme,Industries,NULL,
1018,11839,Laserscanner,Technologies,Other,
1018,9476,Technischer Verkauf,Functions,NULL,
1018,10327,OSX 10.6 ,Technologies,Operating Systems,
1019,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
1019,9509,Entity Framework 6,Technologies,Packages,
1019,11741,SQL Server Management Studio,Methods/Processes,NULL,
1019,11845,"Durandal, knockout.js ",Technologies,Programming languages,
1019,9218,Ninject,Technologies,Packages,
1019,8984,MS Visual Studio 2013,Technologies,Tools,
1019,8647,AngularJS,Technologies,Other,
1019,7551,CSS2/3,Technologies,Programming languages,
1019,6505,msTest,Technologies,Packages,
1019,7098,HTML5,Technologies,Programming languages,
1019,7009,ASP.NET,Technologies,Packages,
1019,3267,JavaScript,Technologies,Programming languages,
1019,3252,HTML,Technologies,Programming languages,
1019,3258,C#,Technologies,Programming languages,
1019,3378,ASP.NET MVC,Technologies,Packages,
1019,3377,moq,Technologies,Packages,
1019,3478,WCF,Technologies,Packages,
1019,3520,jQuery,Technologies,Packages,
1019,3737,.NET,Technologies,Packages,
1019,3614,MS SQL Server,Technologies,Databases,
1019,3576,Autofac,Technologies,Packages,
1019,1495,TFS SCRUM 1.0 Template,Methods/Processes,NULL,
1023,1471,ITIL v3,Methods/Processes,NULL,
1023,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
1023,1379,PRINCE2,Methods/Processes,NULL,
1023,2651,Asterisk Server,Technologies,Networks/Protocols,
1023,2447,HP Quality Center 10,Technologies,Tools,
1023,3128,Mac OS X,Technologies,Operating Systems,
1023,3175,Linux Debian,Technologies,Operating Systems,
1023,2886,Apache JMeter,Technologies,Tools,
1023,2889,"performance tests (httperf, Apache JMeter)",Technologies,Other,
1023,731,Scrum,Methods/Processes,NULL,
1023,698,Project management,Methods/Processes,NULL,
1023,716,ITIL,Methods/Processes,NULL,
1023,638,Prototyping,Methods/Processes,NULL,
1023,1086,Certified SCRUM Master,Methods/Processes,NULL,
1023,17,Financial accounting,Industries,NULL,
1023,180,ICT Services,Industries,NULL,
1023,3609,Oracle,Technologies,Databases,
1023,3690,Visual Studio,Technologies,Tools,
1023,3692,HP Quality Center,Technologies,Tools,
1023,3721,XSLT,Technologies,Programming languages,
1023,3700,Eclipse,Technologies,Tools,
1023,4042,Atlassian JIRA,Technologies,Tools,
1023,4066,Informatica Power Center,Technologies,Tools,
1023,3608,MySQL,Technologies,Databases,
1023,3310,CSS,Technologies,Programming languages,
1023,3258,C#,Technologies,Programming languages,
1023,3260,Java,Technologies,Programming languages,
1023,3252,HTML,Technologies,Programming languages,
1023,3253,XML,Technologies,Programming languages,
1023,3267,JavaScript,Technologies,Programming languages,
1023,3278,PHP Version 4,Technologies,Programming languages,
1023,7089,Continuous integration with Jenkins ,Technologies,Other,
1023,7099,CSS3,Technologies,Programming languages,
1023,7051,Java SE 7,Technologies,Programming languages,
1023,6705,OTRS,Technologies,Tools,
1023,6850,PHP,Technologies,Programming languages,
1023,6507,XMPP ,Technologies,Other,
1023,6096,BMC Remedy,Technologies,Tools,
1023,5698,IT - Consulting/Development ,Industries,NULL,
1023,4544,SWOT Analysis,Methods/Processes,NULL,
1023,4582,Structured interviews and workshops ,Methods/Processes,NULL,
1023,4614,Microsoft Project,Technologies,Tools,
1023,4614,Microsoft Project,Technologies,Tools,
1023,4681,Pharmaceutical industry,Industries,NULL,
1023,4398,IMAP,Technologies,Networks/Protocols,
1023,4359,POP,Technologies,Networks/Protocols,
1023,4314,SSH,Technologies,Networks/Protocols,
1023,4266,HTTPS,Technologies,Networks/Protocols,
1023,5046,Jenkins,Technologies,Tools,
1023,4795,Value Analysis,Methods/Processes,NULL,
1023,5218,BMC Remedy ITSP/ITSM,Technologies,Tools,
1023,5528,Atlassian Confluence,Technologies,Tools,
1023,8213,WebStorm,Technologies,Tools,
1023,7894,Microsoft SQL Server Compact,Technologies,Databases,
1023,8614,OTRS Simple Service Management System,Technologies,Other,
1023,8422,Automotive industry,Industries,NULL,
1023,8756,Nginx,Technologies,Tools,
1023,8731,XML/XSLT,Technologies,Programming languages,
1023,8873,Nginx Webserver,Technologies,Tools,
1023,9062,Microsoft Visio 2007,Other,NULL,
1023,11949,Linux CentOS,Technologies,Operating Systems,
1023,11950,Microsoft Project Server,Technologies,Tools,
1023,11748,Atlassian Jira Agile,Industries,NULL,
1023,11749,Informatica Powercenter,Industries,NULL,
1023,11749,Informatica Powercenter,Industries,NULL,
1023,11750,Pentaho Data Integration (Kettle),Other,NULL,
1023,11751,Zend Studio,Other,NULL,
1023,11752,HTML/XML,Technologies,Programming languages,
1023,11753,Apache Bench,Technologies,Other,
1023,11754,Selenium/Saucelabs,Other,NULL,
1023,11755,No Magic MagicDraw,Technologies,Tools,
1023,11756,Visual Paradigm for UML,Technologies,Tools,
1023,11757,GitLab CI,Technologies,Other,
1023,11758,Oracle MySQL,Technologies,Databases,
1023,11760,Icinga,Technologies,Other,
1023,11492,Umbraco,Technologies,Other,
1023,11491,Magento 1.9+,Technologies,Other,
1023,11316,Microsoft Project 2007 and Microsoft Project Server 2007,Technologies,Tools,
1023,11404,Magento,Technologies,Tools,
1023,10702,Eclipse ,Technologies,Tools,
1023,10384,Prince2/PMI,Methods/Processes,NULL,
1023,9396,Retail,Industries,NULL,
1023,9867,C#/.NET,Technologies,Programming languages,
1023,9683,Atlassian Confluence & Jira,Technologies,Tools,
1023,10296,Microsoft Windows,Technologies,Operating Systems,
1023,10199,MongoDB,Technologies,Databases,
1023,12333,Microsoft Visio,Technologies,Tools,
1024,10382,Project Leader,Functions,NULL,
1024,9083,Matlab,Technologies,Programming languages,
1024,9188,"Microsoft Office Professional 2003, 2007, 2010  ( Word, Excel, PowerPoint ... ) ",Technologies,Tools,
1024,7922,Product Owner,Functions,NULL,
1024,5528,Atlassian Confluence,Technologies,Tools,
1024,5446,Science,Industries,NULL,
1024,5013,Product Owner,Methods/Processes,NULL,
1024,4543,Scrum Master,Functions,NULL,
1024,5910,Health Industry,Industries,NULL,
1024,7074,Health sector ,Industries,NULL,
1024,3260,Java,Technologies,Programming languages,
1024,4042,Atlassian JIRA,Technologies,Tools,
1024,3847,LaTeX,Technologies,Tools,
1024,3901,WordPress,Technologies,Tools,
1024,3700,Eclipse,Technologies,Tools,
1024,3755,MATLAB,Technologies,Tools,
1024,155,Laboratory,Industries,NULL,
1024,115,Research,Industries,NULL,
1024,108,eHealth,Industries,NULL,
1024,69,Medical Technology,Industries,NULL,
1024,70,Healthcare,Industries,NULL,
1024,280,Project Lead,Functions,NULL,
1024,1213,Risk Analysis,Methods/Processes,NULL,
1024,698,Project management,Methods/Processes,NULL,
1024,731,Scrum,Methods/Processes,NULL,
1024,3099,Windows XP,Technologies,Operating Systems,
1024,3103,Linux,Technologies,Operating Systems,
1024,3093,Ubuntu Linux,Technologies,Operating Systems,
1024,3115,Windows 7,Technologies,Operating Systems,
1024,1443,Risk Management,Methods/Processes,NULL,
1024,1538,Product development process,Methods/Processes,NULL,
1025,3250,C,Technologies,Programming languages,
1025,3248,C++,Technologies,Programming languages,
1025,3107,MS Windows,Technologies,Operating Systems,
1025,2858,"J2EE technologies deployed in non-trivial environment (DMZ, heterogeneous enviro",Technologies,Other,
1025,2862,TFS + home brewed test technologies,Technologies,Other,
1025,794,Process modeling,Methods/Processes,NULL,
1025,608,Code reviews,Methods/Processes,NULL,
1025,332,"Software Engineer (including functions such as Requirements Engineer, Analyst, S",Functions,NULL,
1025,3685,CVS,Technologies,Tools,
1025,3731,MS Office,Technologies,Tools,
1025,3712,MS Excel,Technologies,Tools,
1025,3710,MS PowerPoint,Technologies,Tools,
1025,3598,"web technologies (software architectures, frameworks and infrastructure)",Technologies,Packages,
1025,3614,MS SQL Server,Technologies,Databases,
1025,3904,MS Visual Studio 2010,Technologies,Tools,
1025,3258,C#,Technologies,Programming languages,
1025,3271,MS Project,Technologies,Tools,
1025,3310,CSS,Technologies,Programming languages,
1025,3505,AJAX,Technologies,Packages,
1025,7099,CSS3,Technologies,Programming languages,
1025,7009,ASP.NET,Technologies,Packages,
1025,6633,MS SQL Server 2012,Technologies,Databases,
1025,6533,Information Technology,Industries,NULL,
1025,4655,Android,Technologies,Operating Systems,
1025,5377,Agile methods,Methods/Processes,NULL,
1025,7458,Functional/technical test,Methods/Processes,NULL,
1025,9139,Fachliche Teamleitung,Functions,NULL,
1025,9206,C# async/await,Technologies,Programming languages,
1025,8984,MS Visual Studio 2013,Technologies,Tools,
1025,8611,Technical Support,Functions,NULL,
1025,8647,AngularJS,Technologies,Other,
1025,10165,"Agile Methoden (SCRUM, Kanban)",Methods/Processes,NULL,
1025,9867,C#/.NET,Technologies,Programming languages,
1026,9509,Entity Framework 6,Technologies,Packages,
1026,9926,"ASP.NET, ASP .NET MVC",Technologies,Tools,
1026,11740,ASP.NET WebAPI,Technologies,Packages,
1026,11739,Entity Framework ASP.NET,Technologies,Other,
1026,11741,SQL Server Management Studio,Methods/Processes,NULL,
1026,6642,Fiddler ,Technologies,Tools,
1026,5725,MS SQL Management Studio,Technologies,Tools,
1026,3478,WCF,Technologies,Packages,
1026,3480,WPF,Technologies,Packages,
1026,3310,CSS,Technologies,Programming languages,
1026,3378,ASP.NET MVC,Technologies,Packages,
1026,3273,PL/SQL,Technologies,Programming languages,
1026,3283,T-SQL,Technologies,Programming languages,
1026,3267,JavaScript,Technologies,Programming languages,
1026,3258,C#,Technologies,Programming languages,
1026,3252,HTML,Technologies,Programming languages,
1026,4117,Resharper,Technologies,Tools,
1026,4128,Altova XMLSpy,Technologies,Tools,
1026,4233,TCP/IP,Technologies,Networks/Protocols,
1026,4232,HTTP,Technologies,Networks/Protocols,
1026,3690,Visual Studio,Technologies,Tools,
1026,3737,.NET,Technologies,Packages,
1026,355,Software Developer,Functions,NULL,
1026,3107,MS Windows,Technologies,Operating Systems,
1027,3103,Linux,Technologies,Operating Systems,
1027,3192,MS Operating Systems,Technologies,Operating Systems,
1027,3128,Mac OS X,Technologies,Operating Systems,
1027,1502,Stakeholder-friendly communication skills,Methods/Processes,NULL,
1027,1570,Project leadership according to Waterfall,Methods/Processes,NULL,
1027,1569,Marketing conception,Methods/Processes,NULL,
1027,1667,product management,Methods/Processes,NULL,
1027,1815,project reviews,Other,NULL,
1027,1390,Testcases in Quality Center,Methods/Processes,NULL,
1027,1405,Evaluation,Methods/Processes,NULL,
1027,1270,"Personnel Management, Development and Resource Management",Methods/Processes,NULL,
1027,1224,Process Analysis,Methods/Processes,NULL,
1027,280,Project Lead,Functions,NULL,
1027,277,Coach,Functions,NULL,
1027,281,Sub-project leader,Functions,NULL,
1027,368,"Leadership experience on level Division, business unit and business area",Functions,NULL,
1027,61,Chemical Industry,Industries,NULL,
1027,86,Federal Administration,Industries,NULL,
1027,17,Financial accounting,Industries,NULL,
1027,31,Public authorities,Industries,NULL,
1027,140,Banking,Industries,NULL,
1027,253,Tester,Functions,NULL,
1027,258,Business Analyst,Functions,NULL,
1027,685,Workshop moderation,Methods/Processes,NULL,
1027,698,Project management,Methods/Processes,NULL,
1027,760,Coaching,Methods/Processes,NULL,
1027,746,Workshops,Methods/Processes,NULL,
1027,755,HERMES,Methods/Processes,NULL,
1027,1169,Stakeholder analysis & management,Methods/Processes,NULL,
1027,1041,Competitive and market analysis,Methods/Processes,NULL,
1027,1097,Project management in collaboration with external partners,Methods/Processes,NULL,
1027,1092,Project framework of customers on HERMES,Methods/Processes,NULL,
1027,960,Reviews,Methods/Processes,NULL,
1027,1015,Team leading,Methods/Processes,NULL,
1027,870,Business analysis in the banking sector,Methods/Processes,NULL,
1027,887,Training and Coaching,Methods/Processes,NULL,
1027,804,Stakeholder Management,Methods/Processes,NULL,
1027,3781,MS Visio,Technologies,Tools,
1027,3731,MS Office,Technologies,Tools,
1027,3692,HP Quality Center,Technologies,Tools,
1027,3766,Project planning and controlling,Technologies,Tools,
1027,5621,Product Manager,Functions,NULL,
1027,6514,Cashless payment,Technologies,Other,
